"Series","Date","Value"
"Private financial corporate sector",2010-11-01,379200
"Private financial corporate sector",2010-12-01,389728
"Private financial corporate sector",2011-01-01,385207
"Private financial corporate sector",2011-02-01,388957
"Private financial corporate sector",2011-03-01,387354
"Private financial corporate sector",2011-04-01,402368
"Private financial corporate sector",2011-05-01,386289
"Private financial corporate sector",2011-06-01,390535
"Private financial corporate sector",2011-07-01,437623
"Private financial corporate sector",2011-08-01,418026
"Private financial corporate sector",2011-09-01,425939
"Private financial corporate sector",2011-10-01,424459
"Private financial corporate sector",2011-11-01,423584
"Private financial corporate sector",2011-12-01,422161
"Private financial corporate sector",2012-01-01,196657
"Private financial corporate sector",2012-02-01,202354
"Private financial corporate sector",2012-03-01,216204
"Private financial corporate sector",2012-04-01,243736
"Private financial corporate sector",2012-05-01,239080
"Private financial corporate sector",2012-06-01,232111
"Private financial corporate sector",2012-07-01,240658
"Private financial corporate sector",2012-08-01,264441
"Private financial corporate sector",2012-09-01,282486
"Private financial corporate sector",2012-10-01,308067
"Private financial corporate sector",2012-11-01,309559
"Private financial corporate sector",2012-12-01,304472
"Private financial corporate sector",2013-01-01,301676
"Private financial corporate sector",2013-02-01,306372
"Private financial corporate sector",2013-03-01,389392
"Private financial corporate sector",2013-04-01,389545
"Private financial corporate sector",2013-05-01,373089
"Private financial corporate sector",2013-06-01,369841
"Private financial corporate sector",2013-07-01,407551
"Private financial corporate sector",2013-08-01,412468
"Private financial corporate sector",2013-09-01,407153
"Private financial corporate sector",2013-10-01,404301
"Private financial corporate sector",2013-11-01,408198
"Private financial corporate sector",2013-12-01,384768
"Private financial corporate sector",2014-01-01,369413
"Private financial corporate sector",2014-02-01,360972
"Private financial corporate sector",2014-03-01,294970
"Private financial corporate sector",2014-04-01,276980
"Private financial corporate sector",2014-05-01,265880
"Private financial corporate sector",2014-06-01,274858
"Private financial corporate sector",2014-07-01,341712
"Private financial corporate sector",2014-08-01,796297
"Private financial corporate sector",2014-09-01,856172
"Private financial corporate sector",2014-10-01,979777
"Private financial corporate sector",2014-11-01,974337
"Private financial corporate sector",2014-12-01,1015641
"Private financial corporate sector",2015-01-01,933631
"Private financial corporate sector",2015-02-01,958923
"Private financial corporate sector",2015-03-01,983989
"Private financial corporate sector",2015-04-01,1092840
"Private financial corporate sector",2015-05-01,1093779
"Private financial corporate sector",2015-06-01,1133930
"Private financial corporate sector",2015-07-01,1136808
"Private financial corporate sector",2015-08-01,1124071
"Private financial corporate sector",2015-09-01,1116196
"Private financial corporate sector",2015-10-01,951535
"Private financial corporate sector",2015-11-01,978646
"Private financial corporate sector",2015-12-01,773437
"Private financial corporate sector",2016-01-01,573247
"Private financial corporate sector",2016-02-01,570666
"Private financial corporate sector",2016-03-01,487768
"Private financial corporate sector",2016-04-01,482155
"Private financial corporate sector",2016-05-01,388120
"Private financial corporate sector",2016-06-01,245077
"Private financial corporate sector",2016-07-01,228857
"Private financial corporate sector",2016-08-01,238040
"Private financial corporate sector",2016-09-01,248371
"Private financial corporate sector",2016-10-01,242412
"Private financial corporate sector",2016-11-01,242253
"Private financial corporate sector",2016-12-01,257730
"Private financial corporate sector",2017-01-01,378446
"Private financial corporate sector",2017-02-01,459658
"Private financial corporate sector",2017-03-01,433310
"Private financial corporate sector",2017-04-01,455105
"Private financial corporate sector",2017-05-01,455042
"Private financial corporate sector",2017-06-01,456535
"Private financial corporate sector",2017-07-01,282418
"Private financial corporate sector",2017-08-01,256354
"Private financial corporate sector",2017-09-01,266578
"Private financial corporate sector",2017-10-01,257754
"Private financial corporate sector",2017-11-01,257688
"Private financial corporate sector",2017-12-01,235389
"Private financial corporate sector",2018-01-01,223187
"Private financial corporate sector",2018-02-01,219779
"Private financial corporate sector",2018-03-01,218247
"Private financial corporate sector",2018-04-01,216752
"Private financial corporate sector",2018-05-01,186986
"Private financial corporate sector",2018-06-01,172628
"Private financial corporate sector",2018-07-01,180116
"Private financial corporate sector",2018-08-01,191861
"Private financial corporate sector",2018-09-01,178186
"Private financial corporate sector",2018-10-01,181086
"Private financial corporate sector",2018-11-01,176615
"Private financial corporate sector",2018-12-01,176619
"Private financial corporate sector",2019-01-01,175633
"Private financial corporate sector",2019-02-01,175028
"Private financial corporate sector",2019-03-01,169633
"Private financial corporate sector",2019-04-01,167953
"Private financial corporate sector",2019-05-01,166664
"Private financial corporate sector",2019-06-01,168804
"Private financial corporate sector",2019-07-01,164436
"Private financial corporate sector",2019-08-01,164007
"Private financial corporate sector",2019-09-01,360483
"Private financial corporate sector",2019-10-01,160483
"Private financial corporate sector",2019-11-01,155036
"Private financial corporate sector",2019-12-01,153600
"Private financial corporate sector",2020-01-01,153158
"Private financial corporate sector",2020-02-01,151413
"Private financial corporate sector",2020-03-01,150833
"Private financial corporate sector",2020-04-01,149321
"Private financial corporate sector",2020-05-01,145196
"Private financial corporate sector",2020-06-01,125237
"Private financial corporate sector",2020-07-01,124443
"Private financial corporate sector",2020-08-01,120861
"Private financial corporate sector",2020-09-01,113751
"Private financial corporate sector",2020-10-01,122023
"Private financial corporate sector",2020-11-01,121032
"Private financial corporate sector",2020-12-01,120007
"Private financial corporate sector",2021-01-01,117137
"Private financial corporate sector",2021-02-01,114612
"Private financial corporate sector",2021-03-01,113540
"Private financial corporate sector",2021-04-01,109456
"Private financial corporate sector",2021-05-01,89283
"Private financial corporate sector",2021-06-01,83771
"Private financial corporate sector",2021-07-01,75729
"Private financial corporate sector",2021-08-01,78019
"Private financial corporate sector",2021-09-01,70363
"Private financial corporate sector",2021-10-01,67456
"Private financial corporate sector",2021-11-01,61090
"Private financial corporate sector",2021-12-01,60296
"Private financial corporate sector",2022-01-01,50747
"Private financial corporate sector",2022-02-01,49524
"Private financial corporate sector",2022-03-01,24867
"Private financial corporate sector",2022-04-01,325594
"Private financial corporate sector",2022-05-01,24000
"Private financial corporate sector",2022-06-01,23484
"Private financial corporate sector",2022-07-01,23044
"Private financial corporate sector",2022-08-01,21299
"Private financial corporate sector",2022-09-01,18915
"Private financial corporate sector",2022-10-01,18698
"Private financial corporate sector",2022-11-01,19583
"Private financial corporate sector",2022-12-01,18621
"Private financial corporate sector",2023-01-01,18408
"Private financial corporate sector",2023-02-01,18191
"Private financial corporate sector",2023-03-01,14270
"Private financial corporate sector",2023-04-01,1816523
"Private financial corporate sector",2023-05-01,2690912
"Private financial corporate sector",2023-06-01,3277029
"Private financial corporate sector",2023-07-01,2949933
"Private financial corporate sector",2023-08-01,3173426
"Private non-financial corporate sector",2008-01-01,32135103
"Private non-financial corporate sector",2008-02-01,32458905
"Private non-financial corporate sector",2008-03-01,33264893
"Private non-financial corporate sector",2008-04-01,34300800
"Private non-financial corporate sector",2008-05-01,34673423
"Private non-financial corporate sector",2008-06-01,34806128
"Private non-financial corporate sector",2008-07-01,35642378
"Private non-financial corporate sector",2008-08-01,37351745
"Private non-financial corporate sector",2008-09-01,38387467
"Private non-financial corporate sector",2008-10-01,39960585
"Private non-financial corporate sector",2008-11-01,40032299
"Private non-financial corporate sector",2008-12-01,41458362
"Private non-financial corporate sector",2009-01-01,40158741
"Private non-financial corporate sector",2009-02-01,41101489
"Private non-financial corporate sector",2009-03-01,41866337
"Private non-financial corporate sector",2009-04-01,41907509
"Private non-financial corporate sector",2009-05-01,41565408
"Private non-financial corporate sector",2009-06-01,41629962
"Private non-financial corporate sector",2009-07-01,41896331
"Private non-financial corporate sector",2009-08-01,42199560
"Private non-financial corporate sector",2009-09-01,42131433
"Private non-financial corporate sector",2009-10-01,42333008
"Private non-financial corporate sector",2009-11-01,42541871
"Private non-financial corporate sector",2009-12-01,42088384
"Private non-financial corporate sector",2010-01-01,41835369
"Private non-financial corporate sector",2010-02-01,41899368
"Private non-financial corporate sector",2010-03-01,41590999
"Private non-financial corporate sector",2010-04-01,41622027
"Private non-financial corporate sector",2010-05-01,41244969
"Private non-financial corporate sector",2010-06-01,41461582
"Private non-financial corporate sector",2010-07-01,41660408
"Private non-financial corporate sector",2010-08-01,41593269
"Private non-financial corporate sector",2010-09-01,41038229
"Private non-financial corporate sector",2010-10-01,40497387
"Private non-financial corporate sector",2010-11-01,39934896
"Private non-financial corporate sector",2010-12-01,40151739
