"Series","Date","Value"
"Public financial corporate sector",2019-03-01,29726
"Public financial corporate sector",2019-04-01,29091
"Public financial corporate sector",2019-05-01,28907
"Public financial corporate sector",2019-06-01,29158
"Public financial corporate sector",2019-07-01,28528
"Public financial corporate sector",2019-08-01,28778
"Public financial corporate sector",2019-09-01,28137
"Public financial corporate sector",2019-10-01,27942
"Public financial corporate sector",2019-11-01,28180
"Public financial corporate sector",2019-12-01,27541
"Public financial corporate sector",2020-01-01,27342
"Public financial corporate sector",2020-02-01,27561
"Public financial corporate sector",2020-03-01,26924
"Public financial corporate sector",2020-04-01,26703
"Public financial corporate sector",2020-05-01,26883
"Public financial corporate sector",2020-06-01,26241
"Public financial corporate sector",2020-07-01,23055
"Public financial corporate sector",2020-08-01,22817
"Public financial corporate sector",2020-09-01,22572
"Public financial corporate sector",2020-10-01,5418
"Public financial corporate sector",2020-11-01,5136
"Public financial corporate sector",2020-12-01,5019
"Public financial corporate sector",2021-01-01,5066
"Public financial corporate sector",2021-02-01,4944
"Public financial corporate sector",2021-03-01,4660
"Public financial corporate sector",2021-04-01,4539
"Public financial corporate sector",2021-05-01,4419
"Public financial corporate sector",2021-06-01,4296
"Public financial corporate sector",2021-07-01,4340
"Public financial corporate sector",2021-08-01,4052
"Public financial corporate sector",2021-09-01,0
"Public financial corporate sector",2021-10-01,0
"Public financial corporate sector",2021-11-01,0
"Public financial corporate sector",2021-12-01,0
"Public financial corporate sector",2022-01-01,0
"Public financial corporate sector",2022-02-01,0
"Public financial corporate sector",2022-03-01,0
"Public financial corporate sector",2022-04-01,0
"Public financial corporate sector",2022-05-01,0
"Public financial corporate sector",2022-06-01,0
"Public financial corporate sector",2022-07-01,0
"Public financial corporate sector",2022-08-01,0
"Public financial corporate sector",2022-09-01,0
"Public financial corporate sector",2022-10-01,0
"Public financial corporate sector",2022-11-01,0
"Public financial corporate sector",2022-12-01,0
"Public financial corporate sector",2023-01-01,0
"Public financial corporate sector",2023-02-01,0
"Public financial corporate sector",2023-03-01,0
"Public financial corporate sector",2023-04-01,0
"Public financial corporate sector",2023-05-01,0
"Public financial corporate sector",2023-06-01,0
"Public financial corporate sector",2023-07-01,0
"Public financial corporate sector",2023-08-01,0
"Public non-financial corporate sector",2008-01-01,2236
"Public non-financial corporate sector",2008-02-01,2236
"Public non-financial corporate sector",2008-03-01,2236
"Public non-financial corporate sector",2008-04-01,2236
"Public non-financial corporate sector",2008-05-01,2236
"Public non-financial corporate sector",2008-06-01,2236
"Public non-financial corporate sector",2008-07-01,2236
"Public non-financial corporate sector",2008-08-01,2236
"Public non-financial corporate sector",2008-09-01,2068
"Public non-financial corporate sector",2008-10-01,2068
"Public non-financial corporate sector",2008-11-01,2068
"Public non-financial corporate sector",2008-12-01,2068
"Public non-financial corporate sector",2009-01-01,2068
"Public non-financial corporate sector",2009-02-01,2068
"Public non-financial corporate sector",2009-03-01,2068
"Public non-financial corporate sector",2009-04-01,2068
"Public non-financial corporate sector",2009-05-01,2069
"Public non-financial corporate sector",2009-06-01,2069
"Public non-financial corporate sector",2009-07-01,2069
"Public non-financial corporate sector",2009-08-01,2069
"Public non-financial corporate sector",2009-09-01,2069
"Public non-financial corporate sector",2009-10-01,2069
"Public non-financial corporate sector",2009-11-01,2069
"Public non-financial corporate sector",2009-12-01,2069
"Public non-financial corporate sector",2010-01-01,2069
"Public non-financial corporate sector",2010-02-01,2237
"Public non-financial corporate sector",2010-03-01,2237
"Public non-financial corporate sector",2010-04-01,2237
"Public non-financial corporate sector",2010-05-01,2237
"Public non-financial corporate sector",2010-06-01,2237
"Public non-financial corporate sector",2010-07-01,2237
"Public non-financial corporate sector",2010-08-01,2237
"Public non-financial corporate sector",2010-09-01,2237
"Public non-financial corporate sector",2010-10-01,2237
"Public non-financial corporate sector",2010-11-01,2237
"Public non-financial corporate sector",2010-12-01,2237
"Public non-financial corporate sector",2011-01-01,2237
"Public non-financial corporate sector",2011-02-01,2236
"Public non-financial corporate sector",2011-03-01,2236
"Public non-financial corporate sector",2011-04-01,2236
"Public non-financial corporate sector",2011-05-01,2236
"Public non-financial corporate sector",2011-06-01,2236
"Public non-financial corporate sector",2011-07-01,0
"Public non-financial corporate sector",2011-08-01,0
"Public non-financial corporate sector",2011-09-01,0
"Public non-financial corporate sector",2011-10-01,0
"Public non-financial corporate sector",2011-11-01,0
"Public non-financial corporate sector",2011-12-01,0
"Public non-financial corporate sector",2012-01-01,4472
"Public non-financial corporate sector",2012-02-01,0
"Public non-financial corporate sector",2012-03-01,2236
"Public non-financial corporate sector",2012-04-01,2236
"Public non-financial corporate sector",2012-05-01,2236
"Public non-financial corporate sector",2012-06-01,2236
"Public non-financial corporate sector",2012-07-01,2236
"Public non-financial corporate sector",2012-08-01,2236
"Public non-financial corporate sector",2012-09-01,2236
"Public non-financial corporate sector",2012-10-01,2236
"Public non-financial corporate sector",2012-11-01,2236
"Public non-financial corporate sector",2012-12-01,2236
"Public non-financial corporate sector",2013-01-01,9657
"Public non-financial corporate sector",2013-02-01,8844
"Public non-financial corporate sector",2013-03-01,8241
"Public non-financial corporate sector",2013-04-01,8135
"Public non-financial corporate sector",2013-05-01,8102
"Public non-financial corporate sector",2013-06-01,8140
"Public non-financial corporate sector",2013-07-01,8034
"Public non-financial corporate sector",2013-08-01,8074
"Public non-financial corporate sector",2013-09-01,7967
"Public non-financial corporate sector",2013-10-01,7933
"Public non-financial corporate sector",2013-11-01,0
"Public non-financial corporate sector",2013-12-01,0
"Public non-financial corporate sector",2014-01-01,0
"Public non-financial corporate sector",2014-02-01,0
"Public non-financial corporate sector",2014-03-01,7589
"Public non-financial corporate sector",2014-04-01,0
"Public non-financial corporate sector",2014-05-01,7593
"Public non-financial corporate sector",2014-06-01,0
"Public non-financial corporate sector",2014-07-01,0
"Public non-financial corporate sector",2014-08-01,0
"Public non-financial corporate sector",2014-09-01,0
"Public non-financial corporate sector",2014-10-01,0
"Public non-financial corporate sector",2014-11-01,0
"Public non-financial corporate sector",2014-12-01,0
"Public non-financial corporate sector",2015-01-01,0
"Public non-financial corporate sector",2015-02-01,0
"Public non-financial corporate sector",2015-03-01,0
"Public non-financial corporate sector",2015-04-01,0
"Public non-financial corporate sector",2015-05-01,5564
"Public non-financial corporate sector",2015-06-01,5490
"Public non-financial corporate sector",2015-07-01,5465
"Public non-financial corporate sector",2015-08-01,5440
"Public non-financial corporate sector",2015-09-01,29534
"Public non-financial corporate sector",2015-10-01,6211
"Public non-financial corporate sector",2015-11-01,6064
"Public non-financial corporate sector",2015-12-01,6015
"Public non-financial corporate sector",2016-01-01,6063
"Public non-financial corporate sector",2016-02-01,5912
"Public non-financial corporate sector",2016-03-01,5863
"Public non-financial corporate sector",2016-04-01,5911
"Public non-financial corporate sector",2016-05-01,5762
"Public non-financial corporate sector",2016-06-01,5711
"Public non-financial corporate sector",2016-07-01,5759
"Public non-financial corporate sector",2016-08-01,5609
"Public non-financial corporate sector",2016-09-01,5556
"Public non-financial corporate sector",2016-10-01,5505
"Public non-financial corporate sector",2016-11-01,5451
"Public non-financial corporate sector",2016-12-01,5497
"Public non-financial corporate sector",2017-01-01,5345
"Public non-financial corporate sector",2017-02-01,5287
"Public non-financial corporate sector",2017-03-01,5233
"Public non-financial corporate sector",2017-04-01,5276
"Public non-financial corporate sector",2017-05-01,5122
"Public non-financial corporate sector",2017-06-01,5065
"Public non-financial corporate sector",2017-07-01,5009
"Public non-financial corporate sector",2017-08-01,4952
"Public non-financial corporate sector",2017-09-01,4992
"Public non-financial corporate sector",2017-10-01,4836
"Public non-financial corporate sector",2017-11-01,977
"Public non-financial corporate sector",2017-12-01,0
"Public non-financial corporate sector",2018-01-01,0
"Public non-financial corporate sector",2018-02-01,0
"Public non-financial corporate sector",2018-03-01,13161
"Public non-financial corporate sector",2018-04-01,0
"Public non-financial corporate sector",2018-05-01,0
"Public non-financial corporate sector",2018-06-01,16834
"Public non-financial corporate sector",2018-07-01,4
"Public non-financial corporate sector",2018-08-01,0
"Public non-financial corporate sector",2018-09-01,4
"Public non-financial corporate sector",2018-10-01,0
"Public non-financial corporate sector",2018-11-01,0
"Public non-financial corporate sector",2018-12-01,3
"Public non-financial corporate sector",2019-01-01,3
"Public non-financial corporate sector",2019-02-01,3
"Public non-financial corporate sector",2019-03-01,3
"Public non-financial corporate sector",2019-04-01,3
"Public non-financial corporate sector",2019-05-01,3
"Public non-financial corporate sector",2019-06-01,3
"Public non-financial corporate sector",2019-07-01,3
"Public non-financial corporate sector",2019-08-01,3
"Public non-financial corporate sector",2019-09-01,3
"Public non-financial corporate sector",2019-10-01,3
"Public non-financial corporate sector",2019-11-01,3
"Public non-financial corporate sector",2019-12-01,3
"Public non-financial corporate sector",2020-01-01,3
"Public non-financial corporate sector",2020-02-01,3
"Public non-financial corporate sector",2020-03-01,3
"Public non-financial corporate sector",2020-04-01,3
"Public non-financial corporate sector",2020-05-01,3
"Public non-financial corporate sector",2020-06-01,3
"Public non-financial corporate sector",2020-07-01,3
"Public non-financial corporate sector",2020-08-01,3
"Public non-financial corporate sector",2020-09-01,3
"Public non-financial corporate sector",2020-10-01,3
"Public non-financial corporate sector",2020-11-01,3
"Public non-financial corporate sector",2020-12-01,3
"Public non-financial corporate sector",2021-01-01,3
"Public non-financial corporate sector",2021-02-01,3
"Public non-financial corporate sector",2021-03-01,4
"Public non-financial corporate sector",2021-04-01,3
"Public non-financial corporate sector",2021-05-01,3
"Public non-financial corporate sector",2021-06-01,3
"Public non-financial corporate sector",2021-07-01,4
"Public non-financial corporate sector",2021-08-01,3
"Public non-financial corporate sector",2021-09-01,3
"Public non-financial corporate sector",2021-10-01,4
"Public non-financial corporate sector",2021-11-01,4
"Public non-financial corporate sector",2021-12-01,3
"Public non-financial corporate sector",2022-01-01,3
"Public non-financial corporate sector",2022-02-01,3
"Public non-financial corporate sector",2022-03-01,3
"Public non-financial corporate sector",2022-04-01,4
"Public non-financial corporate sector",2022-05-01,3
"Public non-financial corporate sector",2022-06-01,3
"Public non-financial corporate sector",2022-07-01,4
"Public non-financial corporate sector",2022-08-01,3
"Public non-financial corporate sector",2022-09-01,3
"Public non-financial corporate sector",2022-10-01,3
"Public non-financial corporate sector",2022-11-01,3
"Public non-financial corporate sector",2022-12-01,4
"Public non-financial corporate sector",2023-01-01,3
"Public non-financial corporate sector",2023-02-01,3
"Public non-financial corporate sector",2023-03-01,3
"Public non-financial corporate sector",2023-04-01,5
"Public non-financial corporate sector",2023-05-01,3
"Public non-financial corporate sector",2023-06-01,3
"Public non-financial corporate sector",2023-07-01,3
"Public non-financial corporate sector",2023-08-01,3
"Private financial corporate sector",2008-01-01,17931
"Private financial corporate sector",2008-02-01,17910
"Private financial corporate sector",2008-03-01,17892
"Private financial corporate sector",2008-04-01,17872
"Private financial corporate sector",2008-05-01,34511
"Private financial corporate sector",2008-06-01,39075
"Private financial corporate sector",2008-07-01,39057
"Private financial corporate sector",2008-08-01,42474
"Private financial corporate sector",2008-09-01,42370
"Private financial corporate sector",2008-10-01,42393
"Private financial corporate sector",2008-11-01,42376
"Private financial corporate sector",2008-12-01,42271
"Private financial corporate sector",2009-01-01,42238
"Private financial corporate sector",2009-02-01,42196
"Private financial corporate sector",2009-03-01,42163
"Private financial corporate sector",2009-04-01,42122
"Private financial corporate sector",2009-05-01,42141
"Private financial corporate sector",2009-06-01,42036
"Private financial corporate sector",2009-07-01,42052
"Private financial corporate sector",2009-08-01,41946
"Private financial corporate sector",2009-09-01,41957
"Private financial corporate sector",2009-10-01,41911
