"Series","Date","Value"
"Deposits with and advances to SA banksd",2010-07-01,0
"Deposits with and advances to SA banksd",2010-08-01,0
"Deposits with and advances to SA banksd",2010-09-01,410683
"Deposits with and advances to SA banksd",2010-10-01,657940
"Deposits with and advances to SA banksd",2010-11-01,252634
"Deposits with and advances to SA banksd",2010-12-01,406610
"Deposits with and advances to SA banksd",2011-01-01,657660
"Deposits with and advances to SA banksd",2011-02-01,288484
"Deposits with and advances to SA banksd",2011-03-01,199788
"Deposits with and advances to SA banksd",2011-04-01,146053
"Deposits with and advances to SA banksd",2011-05-01,251102
"Deposits with and advances to SA banksd",2011-06-01,2451824
"Deposits with and advances to SA banksd",2011-07-01,853921
"Deposits with and advances to SA banksd",2011-08-01,59664
"Deposits with and advances to SA banksd",2011-09-01,4261984
"Deposits with and advances to SA banksd",2011-10-01,2504373
"Deposits with and advances to SA banksd",2011-11-01,4663962
"Deposits with and advances to SA banksd",2011-12-01,4694402
"Deposits with and advances to SA banksd",2012-01-01,3890284
"Deposits with and advances to SA banksd",2012-02-01,5812311
"Deposits with and advances to SA banksd",2012-03-01,6518340
"Deposits with and advances to SA banksd",2012-04-01,2562894
"Deposits with and advances to SA banksd",2012-05-01,3630051
"Deposits with and advances to SA banksd",2012-06-01,3725729
"Deposits with and advances to SA banksd",2012-07-01,681347
"Deposits with and advances to SA banksd",2012-08-01,6825176
"Deposits with and advances to SA banksd",2012-09-01,5639023
"Deposits with and advances to SA banksd",2012-10-01,6208466
"Deposits with and advances to SA banksd",2012-11-01,3446481
"Deposits with and advances to SA banksd",2012-12-01,3987514
"Deposits with and advances to SA banksd",2013-01-01,5022085
"Deposits with and advances to SA banksd",2013-02-01,4755660
"Deposits with and advances to SA banksd",2013-03-01,3680795
"Deposits with and advances to SA banksd",2013-04-01,3673115
"Deposits with and advances to SA banksd",2013-05-01,6011357
"Deposits with and advances to SA banksd",2013-06-01,6608125
"Deposits with and advances to SA banksd",2013-07-01,6856668
"Deposits with and advances to SA banksd",2013-08-01,2788004
"Deposits with and advances to SA banksd",2013-09-01,4447804
"Deposits with and advances to SA banksd",2013-10-01,1810847
"Deposits with and advances to SA banksd",2013-11-01,8637047
"Deposits with and advances to SA banksd",2013-12-01,6330243
"Deposits with and advances to SA banksd",2014-01-01,2581002
"Deposits with and advances to SA banksd",2014-02-01,2325734
"Deposits with and advances to SA banksd",2014-03-01,4537698
"Deposits with and advances to SA banksd",2014-04-01,2461871
"Deposits with and advances to SA banksd",2014-05-01,5391337
"Deposits with and advances to SA banksd",2014-06-01,3758700
"Deposits with and advances to SA banksd",2014-07-01,636223
"Deposits with and advances to SA banksd",2014-08-01,1345454
"Deposits with and advances to SA banksd",2014-09-01,5376323
"Deposits with and advances to SA banksd",2014-10-01,1008439
"Deposits with and advances to SA banksd",2014-11-01,58591
"Deposits with and advances to SA banksd",2014-12-01,591888
"Deposits with and advances to SA banksd",2015-01-01,771617
"Deposits with and advances to SA banksd",2015-02-01,3568358
"Deposits with and advances to SA banksd",2015-03-01,2964999
"Deposits with and advances to SA banksd",2015-04-01,3554033
"Deposits with and advances to SA banksd",2015-05-01,1241771
"Deposits with and advances to SA banksd",2015-06-01,3623976
"Deposits with and advances to SA banksd",2015-07-01,600452
"Deposits with and advances to SA banksd",2015-08-01,3223598
"Deposits with and advances to SA banksd",2015-09-01,3191279
"Deposits with and advances to SA banksd",2015-10-01,6551680
"Deposits with and advances to SA banksd",2015-11-01,1628
"Deposits with and advances to SA banksd",2015-12-01,1907
"Deposits with and advances to SA banksd",2016-01-01,2082182
"Deposits with and advances to SA banksd",2016-02-01,639935
"Deposits with and advances to SA banksd",2016-03-01,2283159
"Deposits with and advances to SA banksd",2016-04-01,1986876
"Deposits with and advances to SA banksd",2016-05-01,1890761
"Deposits with and advances to SA banksd",2016-06-01,3224999
"Deposits with and advances to SA banksd",2016-07-01,1044569
"Deposits with and advances to SA banksd",2016-08-01,1892962
"Deposits with and advances to SA banksd",2016-09-01,1751132
"Deposits with and advances to SA banksd",2016-10-01,2029877
"Deposits with and advances to SA banksd",2016-11-01,2700273
"Deposits with and advances to SA banksd",2016-12-01,3605476
"Deposits with and advances to SA banksd",2017-01-01,1508964
"Deposits with and advances to SA banksd",2017-02-01,2257118
"Deposits with and advances to SA banksd",2017-03-01,1694835
"Deposits with and advances to SA banksd",2017-04-01,4617718
"Deposits with and advances to SA banksd",2017-05-01,1187316
"Deposits with and advances to SA banksd",2017-06-01,535222
"Deposits with and advances to SA banksd",2017-07-01,1042502
"Deposits with and advances to SA banksd",2017-08-01,1678087
"Deposits with and advances to SA banksd",2017-09-01,1351595
"Deposits with and advances to SA banksd",2017-10-01,1557462
"Deposits with and advances to SA banksd",2017-11-01,752020
"Deposits with and advances to SA banksd",2017-12-01,1255397
"Deposits with and advances to SA banksd",2018-01-01,416847
"Deposits with and advances to SA banksd",2018-02-01,2033135
"Deposits with and advances to SA banksd",2018-03-01,4282865
"Deposits with and advances to SA banksd",2018-04-01,810019
"Deposits with and advances to SA banksd",2018-05-01,2523856
"Deposits with and advances to SA banksd",2018-06-01,484271
"Deposits with and advances to SA banksd",2018-07-01,2689518
"Deposits with and advances to SA banksd",2018-08-01,2053702
"Deposits with and advances to SA banksd",2018-09-01,1702362
"Deposits with and advances to SA banksd",2018-10-01,106
"Deposits with and advances to SA banksd",2018-11-01,1376635
"Deposits with and advances to SA banksd",2018-12-01,103
"Deposits with and advances to SA banksd",2019-01-01,95
"Deposits with and advances to SA banksd",2019-02-01,101
"Deposits with and advances to SA banksd",2019-03-01,106
"Deposits with and advances to SA banksd",2019-04-01,107
"Deposits with and advances to SA banksd",2019-05-01,111
"Deposits with and advances to SA banksd",2019-06-01,106
"Deposits with and advances to SA banksd",2019-07-01,107
"Deposits with and advances to SA banksd",2019-08-01,116
"Deposits with and advances to SA banksd",2019-09-01,4877649
"Deposits with and advances to SA banksd",2019-10-01,116
"Deposits with and advances to SA banksd",2019-11-01,1465254
"Deposits with and advances to SA banksd",2019-12-01,110
"Deposits with and advances to SA banksd",2020-01-01,30872
"Deposits with and advances to SA banksd",2020-02-01,1560429
"Deposits with and advances to SA banksd",2020-03-01,0
"Deposits with and advances to SA banksd",2020-04-01,0
"Deposits with and advances to SA banksd",2020-05-01,0
"Deposits with and advances to SA banksd",2020-06-01,0
"Deposits with and advances to SA banksd",2020-07-01,22899
"Deposits with and advances to SA banksd",2020-08-01,0
"Deposits with and advances to SA banksd",2020-09-01,0
"Deposits with and advances to SA banksd",2020-10-01,0
"Deposits with and advances to SA banksd",2020-11-01,538275
"Deposits with and advances to SA banksd",2020-12-01,954072
"Deposits with and advances to SA banksd",2021-01-01,197640
"Deposits with and advances to SA banksd",2021-02-01,299113
"Deposits with and advances to SA banksd",2021-03-01,62
"Deposits with and advances to SA banksd",2021-04-01,62
"Deposits with and advances to SA banksd",2021-05-01,127
"Deposits with and advances to SA banksd",2021-06-01,147
"Deposits with and advances to SA banksd",2021-07-01,172
"Deposits with and advances to SA banksd",2021-08-01,172
"Deposits with and advances to SA banksd",2021-09-01,172
"Deposits with and advances to SA banksd",2021-10-01,172
"Deposits with and advances to SA banksd",2021-11-01,172
"Deposits with and advances to SA banksd",2021-12-01,315
"Deposits with and advances to SA banksd",2022-01-01,258
"Deposits with and advances to SA banksd",2022-02-01,290
"Deposits with and advances to SA banksd",2022-03-01,12902
"Deposits with and advances to SA banksd",2022-04-01,92327
"Deposits with and advances to SA banksd",2022-05-01,375982
"Deposits with and advances to SA banksd",2022-06-01,75499
"Deposits with and advances to SA banksd",2022-07-01,918632
"Deposits with and advances to SA banksd",2022-08-01,92790
"Deposits with and advances to SA banksd",2022-09-01,764489
"Deposits with and advances to SA banksd",2022-10-01,2880924
"Deposits with and advances to SA banksd",2022-11-01,192896
"Deposits with and advances to SA banksd",2022-12-01,1018040
"Deposits with and advances to SA banksd",2023-01-01,324967
"Deposits with and advances to SA banksd",2023-02-01,474347
"Deposits with and advances to SA banksd",2023-03-01,628187
"Deposits with and advances to SA banksd",2023-04-01,65082
"Deposits with and advances to SA banksd",2023-05-01,20104
"Deposits with and advances to SA banksd",2023-06-01,24685
"Deposits with and advances to SA banksd",2023-07-01,91860
"Deposits with and advances to SA banksd",2023-08-01,10743
"Other advances to: (total of items 131 and 132)",2008-01-01,981193
"Other advances to: (total of items 131 and 132)",2008-02-01,1385840
"Other advances to: (total of items 131 and 132)",2008-03-01,1532732
"Other advances to: (total of items 131 and 132)",2008-04-01,1201411
"Other advances to: (total of items 131 and 132)",2008-05-01,1396571
"Other advances to: (total of items 131 and 132)",2008-06-01,2126514
"Other advances to: (total of items 131 and 132)",2008-07-01,1408331
"Other advances to: (total of items 131 and 132)",2008-08-01,1498873
"Other advances to: (total of items 131 and 132)",2008-09-01,1747448
"Other advances to: (total of items 131 and 132)",2008-10-01,2259878
"Other advances to: (total of items 131 and 132)",2008-11-01,2301489
"Other advances to: (total of items 131 and 132)",2008-12-01,1362236
"Other advances to: (total of items 131 and 132)",2009-01-01,1500169
"Other advances to: (total of items 131 and 132)",2009-02-01,1462739
"Other advances to: (total of items 131 and 132)",2009-03-01,1151087
"Other advances to: (total of items 131 and 132)",2009-04-01,828867
"Other advances to: (total of items 131 and 132)",2009-05-01,768958
"Other advances to: (total of items 131 and 132)",2009-06-01,790643
"Other advances to: (total of items 131 and 132)",2009-07-01,762970
"Other advances to: (total of items 131 and 132)",2009-08-01,894280
"Other advances to: (total of items 131 and 132)",2009-09-01,897003
"Other advances to: (total of items 131 and 132)",2009-10-01,697163
"Other advances to: (total of items 131 and 132)",2009-11-01,581344
"Other advances to: (total of items 131 and 132)",2009-12-01,655507
"Other advances to: (total of items 131 and 132)",2010-01-01,457617
"Other advances to: (total of items 131 and 132)",2010-02-01,747012
"Other advances to: (total of items 131 and 132)",2010-03-01,707645
"Other advances to: (total of items 131 and 132)",2010-04-01,725114
"Other advances to: (total of items 131 and 132)",2010-05-01,807948
"Other advances to: (total of items 131 and 132)",2010-06-01,1035680
"Other advances to: (total of items 131 and 132)",2010-07-01,896647
"Other advances to: (total of items 131 and 132)",2010-08-01,649044
"Other advances to: (total of items 131 and 132)",2010-09-01,1045686
"Other advances to: (total of items 131 and 132)",2010-10-01,1173813
"Other advances to: (total of items 131 and 132)",2010-11-01,1034683
"Other advances to: (total of items 131 and 132)",2010-12-01,743018
"Other advances to: (total of items 131 and 132)",2011-01-01,2013191
"Other advances to: (total of items 131 and 132)",2011-02-01,1934534
"Other advances to: (total of items 131 and 132)",2011-03-01,1159562
"Other advances to: (total of items 131 and 132)",2011-04-01,1068722
"Other advances to: (total of items 131 and 132)",2011-05-01,1169940
"Other advances to: (total of items 131 and 132)",2011-06-01,1280630
"Other advances to: (total of items 131 and 132)",2011-07-01,1413185
"Other advances to: (total of items 131 and 132)",2011-08-01,1681979
"Other advances to: (total of items 131 and 132)",2011-09-01,2092938
"Other advances to: (total of items 131 and 132)",2011-10-01,2060148
"Other advances to: (total of items 131 and 132)",2011-11-01,2358492
"Other advances to: (total of items 131 and 132)",2011-12-01,2900941
"Other advances to: (total of items 131 and 132)",2012-01-01,2674401
"Other advances to: (total of items 131 and 132)",2012-02-01,2683115
"Other advances to: (total of items 131 and 132)",2012-03-01,2409875
"Other advances to: (total of items 131 and 132)",2012-04-01,2845054
"Other advances to: (total of items 131 and 132)",2012-05-01,3184067
"Other advances to: (total of items 131 and 132)",2012-06-01,2930211
"Other advances to: (total of items 131 and 132)",2012-07-01,3546586
"Other advances to: (total of items 131 and 132)",2012-08-01,3696847
"Other advances to: (total of items 131 and 132)",2012-09-01,3795444
"Other advances to: (total of items 131 and 132)",2012-10-01,4138708
"Other advances to: (total of items 131 and 132)",2012-11-01,4370392
"Other advances to: (total of items 131 and 132)",2012-12-01,3842024
"Other advances to: (total of items 131 and 132)",2013-01-01,4162681
"Other advances to: (total of items 131 and 132)",2013-02-01,3951900
"Other advances to: (total of items 131 and 132)",2013-03-01,4123093
"Other advances to: (total of items 131 and 132)",2013-04-01,3992925
"Other advances to: (total of items 131 and 132)",2013-05-01,5434899
"Other advances to: (total of items 131 and 132)",2013-06-01,4761863
"Other advances to: (total of items 131 and 132)",2013-07-01,4481659
"Other advances to: (total of items 131 and 132)",2013-08-01,4927045
