"Series","Date","Value"
"Gold coin and bullion",2011-05-01,0
"Gold coin and bullion",2011-06-01,0
"Gold coin and bullion",2011-07-01,0
"Gold coin and bullion",2011-08-01,0
"Gold coin and bullion",2011-09-01,0
"Gold coin and bullion",2011-10-01,0
"Gold coin and bullion",2011-11-01,0
"Gold coin and bullion",2011-12-01,0
"Gold coin and bullion",2012-01-01,0
"Gold coin and bullion",2012-02-01,0
"Gold coin and bullion",2012-03-01,0
"Gold coin and bullion",2012-04-01,0
"Gold coin and bullion",2012-05-01,0
"Gold coin and bullion",2012-06-01,0
"Gold coin and bullion",2012-07-01,0
"Gold coin and bullion",2012-08-01,0
"Gold coin and bullion",2012-09-01,0
"Gold coin and bullion",2012-10-01,0
"Gold coin and bullion",2012-11-01,0
"Gold coin and bullion",2012-12-01,0
"Gold coin and bullion",2013-01-01,0
"Gold coin and bullion",2013-02-01,0
"Gold coin and bullion",2013-03-01,0
"Gold coin and bullion",2013-04-01,0
"Gold coin and bullion",2013-05-01,0
"Gold coin and bullion",2013-06-01,0
"Gold coin and bullion",2013-07-01,0
"Gold coin and bullion",2013-08-01,0
"Gold coin and bullion",2013-09-01,0
"Gold coin and bullion",2013-10-01,0
"Gold coin and bullion",2013-11-01,0
"Gold coin and bullion",2013-12-01,0
"Gold coin and bullion",2014-01-01,0
"Gold coin and bullion",2014-02-01,0
"Gold coin and bullion",2014-03-01,0
"Gold coin and bullion",2014-04-01,0
"Gold coin and bullion",2014-05-01,0
"Gold coin and bullion",2014-06-01,0
"Gold coin and bullion",2014-07-01,0
"Gold coin and bullion",2014-08-01,0
"Gold coin and bullion",2014-09-01,0
"Gold coin and bullion",2014-10-01,0
"Gold coin and bullion",2014-11-01,0
"Gold coin and bullion",2014-12-01,0
"Gold coin and bullion",2015-01-01,0
"Gold coin and bullion",2015-02-01,0
"Gold coin and bullion",2015-03-01,0
"Gold coin and bullion",2015-04-01,0
"Gold coin and bullion",2015-05-01,0
"Gold coin and bullion",2015-06-01,0
"Gold coin and bullion",2015-07-01,0
"Gold coin and bullion",2015-08-01,0
"Gold coin and bullion",2015-09-01,0
"Gold coin and bullion",2015-10-01,0
"Gold coin and bullion",2015-11-01,0
"Gold coin and bullion",2015-12-01,0
"Gold coin and bullion",2016-01-01,0
"Gold coin and bullion",2016-02-01,0
"Gold coin and bullion",2016-03-01,0
"Gold coin and bullion",2016-04-01,0
"Gold coin and bullion",2016-05-01,0
"Gold coin and bullion",2016-06-01,0
"Gold coin and bullion",2016-07-01,0
"Gold coin and bullion",2016-08-01,0
"Gold coin and bullion",2016-09-01,0
"Gold coin and bullion",2016-10-01,0
"Gold coin and bullion",2016-11-01,0
"Gold coin and bullion",2016-12-01,0
"Gold coin and bullion",2017-01-01,0
"Gold coin and bullion",2017-02-01,0
"Gold coin and bullion",2017-03-01,0
"Gold coin and bullion",2017-04-01,0
"Gold coin and bullion",2017-05-01,0
"Gold coin and bullion",2017-06-01,0
"Gold coin and bullion",2017-07-01,0
"Gold coin and bullion",2017-08-01,0
"Gold coin and bullion",2017-09-01,0
"Gold coin and bullion",2017-10-01,0
"Gold coin and bullion",2017-11-01,0
"Gold coin and bullion",2017-12-01,0
"Gold coin and bullion",2018-01-01,0
"Gold coin and bullion",2018-02-01,0
"Gold coin and bullion",2018-03-01,0
"Gold coin and bullion",2018-04-01,0
"Gold coin and bullion",2018-05-01,0
"Gold coin and bullion",2018-06-01,0
"Gold coin and bullion",2018-07-01,0
"Gold coin and bullion",2018-08-01,0
"Gold coin and bullion",2018-09-01,0
"Gold coin and bullion",2018-10-01,0
"Gold coin and bullion",2018-11-01,0
"Gold coin and bullion",2018-12-01,0
"Gold coin and bullion",2019-01-01,0
"Gold coin and bullion",2019-02-01,0
"Gold coin and bullion",2019-03-01,0
"Gold coin and bullion",2019-04-01,0
"Gold coin and bullion",2019-05-01,0
"Gold coin and bullion",2019-06-01,0
"Gold coin and bullion",2019-07-01,0
"Gold coin and bullion",2019-08-01,0
"Gold coin and bullion",2019-09-01,0
"Gold coin and bullion",2019-10-01,0
"Gold coin and bullion",2019-11-01,0
"Gold coin and bullion",2019-12-01,0
"Gold coin and bullion",2020-01-01,0
"Gold coin and bullion",2020-02-01,0
"Gold coin and bullion",2020-03-01,0
"Gold coin and bullion",2020-04-01,0
"Gold coin and bullion",2020-05-01,0
"Gold coin and bullion",2020-06-01,0
"Gold coin and bullion",2020-07-01,0
"Gold coin and bullion",2020-08-01,0
"Gold coin and bullion",2020-09-01,0
"Gold coin and bullion",2020-10-01,0
"Gold coin and bullion",2020-11-01,0
"Gold coin and bullion",2020-12-01,0
"Gold coin and bullion",2021-01-01,0
"Gold coin and bullion",2021-02-01,0
"Gold coin and bullion",2021-03-01,0
"Gold coin and bullion",2021-04-01,0
"Gold coin and bullion",2021-05-01,0
"Gold coin and bullion",2021-06-01,0
"Gold coin and bullion",2021-07-01,0
"Gold coin and bullion",2021-08-01,0
"Gold coin and bullion",2021-09-01,0
"Gold coin and bullion",2021-10-01,0
"Gold coin and bullion",2021-11-01,0
"Gold coin and bullion",2021-12-01,0
"Gold coin and bullion",2022-01-01,0
"Gold coin and bullion",2022-02-01,0
"Gold coin and bullion",2022-03-01,0
"Gold coin and bullion",2022-04-01,0
"Gold coin and bullion",2022-05-01,0
"Gold coin and bullion",2022-06-01,0
"Gold coin and bullion",2022-07-01,0
"Gold coin and bullion",2022-08-01,0
"Gold coin and bullion",2022-09-01,0
"Gold coin and bullion",2022-10-01,0
"Gold coin and bullion",2022-11-01,0
"Gold coin and bullion",2022-12-01,0
"Gold coin and bullion",2023-01-01,0
"Gold coin and bullion",2023-02-01,0
"Gold coin and bullion",2023-03-01,0
"Gold coin and bullion",2023-04-01,0
"Gold coin and bullion",2023-05-01,0
"Gold coin and bullion",2023-06-01,0
"Gold coin and bullion",2023-07-01,0
"Gold coin and bullion",2023-08-01,0
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2008-01-01,8993308
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2008-02-01,9878232
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2008-03-01,9673344
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2008-04-01,9566257
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2008-05-01,10055551
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2008-06-01,10360266
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2008-07-01,10695452
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2008-08-01,11196987
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2008-09-01,12301218
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2008-10-01,11246376
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2008-11-01,11360713
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2008-12-01,10812348
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2009-01-01,11571758
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2009-02-01,9007787
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2009-03-01,11649370
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2009-04-01,11251605
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2009-05-01,10946492
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2009-06-01,11284399
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2009-07-01,9078224
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2009-08-01,12332945
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2009-09-01,12391729
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2009-10-01,11060608
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2009-11-01,11168775
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2009-12-01,10597443
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2010-01-01,11760145
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2010-02-01,14785648
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2010-03-01,12353414
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2010-04-01,12275021
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2010-05-01,11761746
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2010-06-01,12403790
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2010-07-01,12066088
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2010-08-01,12624472
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2010-09-01,13099296
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2010-10-01,13391647
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2010-11-01,13005177
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2010-12-01,13138585
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2011-01-01,12135224
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2011-02-01,15496700
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2011-03-01,13382246
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2011-04-01,14323387
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2011-05-01,13399730
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2011-06-01,15031253
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2011-07-01,15347945
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2011-08-01,16911615
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2011-09-01,15450080
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2011-10-01,14463189
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2011-11-01,15100640
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2011-12-01,14711740
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2012-01-01,15282885
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2012-02-01,19419898
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2012-03-01,12307407
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2012-04-01,15779886
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2012-05-01,15444541
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2012-06-01,15799364
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2012-07-01,15637931
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2012-08-01,18560444
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2012-09-01,17580665
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2012-10-01,15220426
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2012-11-01,16931366
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2012-12-01,15452103
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2013-01-01,16481180
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2013-02-01,19717908
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2013-03-01,14585111
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2013-04-01,15986426
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2013-05-01,16855705
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2013-06-01,15710729
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2013-07-01,15911708
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2013-08-01,16370836
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2013-09-01,13651802
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2013-10-01,14866961
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2013-11-01,13734274
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2013-12-01,13220134
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2014-01-01,15210483
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2014-02-01,14550391
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2014-03-01,10673343
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2014-04-01,13231531
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2014-05-01,13449065
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2014-06-01,13835587
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2014-07-01,14339649
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2014-08-01,15178944
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2014-09-01,14488208
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2014-10-01,13091655
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2014-11-01,14522465
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2014-12-01,14884751
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2015-01-01,14639186
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2015-02-01,14685906
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2015-03-01,15077026
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2015-04-01,14882479
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2015-05-01,15062900
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2015-06-01,15059347
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2015-07-01,18017163
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2015-08-01,16487707
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2015-09-01,17049722
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2015-10-01,15710762
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2015-11-01,18286466
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2015-12-01,16679316
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2016-01-01,16030780
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2016-02-01,15973704
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2016-03-01,14713952
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2016-04-01,16417651
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2016-05-01,16335155
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2016-06-01,16797431
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2016-07-01,19518949
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2016-08-01,18065234
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2016-09-01,17718756
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2016-10-01,17200225
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2016-11-01,18931678
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2016-12-01,17738488
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2017-01-01,18670344
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2017-02-01,18606155
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2017-03-01,18049934
"Domestic currency deposits with SA Reserve Bank (total of items 107 to 109)",2017-04-01,18060686
